sentence_espanol,security,reliability,NFR_boolean,,,,,,
(C) Ha transcurrido el plazo para que el particular pueda presentar objeciones ante el juzgado o tribunal administrativo y:,0,0,0,,,,,,
(1) No se presentaron objeciones; o,0,0,0,,,,,,
(2) Todas las objeciones presentadas por el individuo han sido resueltas por el tribunal o el tribunal administrativo y las divulgaciones que se solicitan son consistentes con dicha resolución.,1,0,1,,,,,,
"(iv) Para los propósitos del párrafo (e)(1)(ii)(B) de esta sección, una entidad cubierta recibe garantías satisfactorias de una parte que busca información de salud protegida si la entidad cubierta recibe de dicha parte una declaración escrita y la documentación adjunta que demuestre que:",0,0,0,,,,,,
(A) Las partes en la controversia que dio origen a la solicitud de información han acordado una orden de protección calificada y la han presentado ante el juzgado o tribunal administrativo con jurisdicción sobre la controversia; o,0,0,0,,,,,,
(B) La parte que busca la información de salud protegida ha solicitado una orden de protección calificada de dicho tribunal o tribunal administrativo.,1,0,1,,,,,,
"(v) Para propósitos del párrafo (e)(1) de esta sección, una orden de protección calificada significa, con respecto a la información de salud protegida solicitada bajo el párrafo (e)(1)(ii) de esta sección, una orden de un tribunal o de un tribunal administrativo o una estipulación de las partes en el litigio o procedimiento administrativo que:",1,0,1,,,,,,
(A) Prohíbe a las partes usar o divulgar la información de salud protegida para cualquier propósito que no sea el litigio o procedimiento para el cual se solicitó dicha información; y,1,0,1,,,,,,
(B) Requiere la devolución a la entidad cubierta o la destrucción de la información de salud protegida (incluidas todas las copias realizadas) al final del litigio o procedimiento.,1,0,1,,,,,,
"(vi) Sin perjuicio del párrafo (e)(1)(ii) de esta sección, una entidad cubierta puede revelar información de salud protegida en respuesta al proceso legal descrito en el párrafo (e)(1)(ii) de esta sección sin recibir garantía satisfactoria según el párrafo (e)(1)(ii)(A) o (B) de esta sección si la entidad cubierta hace esfuerzos razonables para proporcionar notificación al individuo suficiente para cumplir con los requisitos del párrafo (e)(1)(iii) de esta sección o para buscar una orden de protección calificada suficiente para cumplir con los requisitos del párrafo (e)(1)(iv) de esta sección.",1,0,1,,,,,,
(2) Otros usos y divulgaciones conforme a esta sección.,0,0,0,,,,,,
Las disposiciones de este párrafo no reemplazan otras disposiciones de esta sección que de otro modo permiten o restringen usos o divulgaciones de información de salud protegida.,0,0,0,,,,,,
(f) Estándar: Divulgaciones con fines de aplicación de la ley.,0,0,0,,,,,,
"Una entidad cubierta puede divulgar información de salud protegida con fines de cumplimiento de la ley a un funcionario encargado de hacer cumplir la ley si se cumplen las condiciones de los párrafos (f)(1) a (f)(6) de esta sección, según corresponda.",1,0,1,,,,,,
(1) Divulgaciones permitidas: De conformidad con el proceso y según lo exija la ley.,0,0,0,,,,,,
Una entidad cubierta puede revelar información de salud protegida:,1,0,1,,,,,,
"(i) Según lo exija la ley, incluidas las leyes que exigen la notificación de ciertos tipos de heridas u otras lesiones físicas, excepto las leyes sujetas al párrafo (b)(1)(ii) o (c)(1)(i) de esta sección; o",0,0,0,,,,,,
(ii) De conformidad con y limitado por los requisitos pertinentes de:,0,0,0,,,,,,
(A) Una orden judicial o orden judicial o una citación o citación emitida por un funcionario judicial;,0,0,0,,,,,,
(B) Una citación del gran jurado; o,0,0,0,,,,,,
"(C) Una solicitud administrativa que incluya una citación o citación administrativa, una demanda de investigación civil o autorizada o un proceso similar autorizado por la ley, siempre que:",0,0,0,,,,,,
(1) La información buscada es relevante y material para una investigación legítima de aplicación de la ley;,0,0,0,,,,,,
(2) La solicitud es específica y de alcance limitado en la medida razonablemente posible a la luz del propósito para el cual se busca la información; y,0,0,0,,,,,,
(3) La información no identificada no podría utilizarse razonablemente.,0,0,0,,,,,,
(2) Divulgaciones permitidas: Información limitada para fines de identificación y ubicación.,0,0,0,,,,,,
"Excepto por las divulgaciones requeridas por la ley según lo permitido por el párrafo (f)(1) de esta sección, una entidad cubierta puede divulgar información de salud protegida en respuesta a la solicitud de dicha información por parte de un funcionario encargado de hacer cumplir la ley con el fin de identificar o localizar a un testigo material fugitivo sospechoso o a una persona desaparecida, siempre que:",1,0,1,,,,,,
(i) La entidad cubierta podrá revelar únicamente la siguiente información:,1,0,1,,,,,,
(A) Nombre y dirección;,0,0,0,,,,,,
(B) Fecha y lugar de nacimiento;,0,0,0,,,,,,
(C) Número de seguro social;,0,0,0,,,,,,
(D) tipo de sangre ABO y factor rh;,0,0,0,,,,,,
(E) Tipo de lesión;,0,0,0,,,,,,
(F) Fecha y hora del tratamiento;,0,0,0,,,,,,
"(G) Fecha y hora del fallecimiento, si corresponde; y",0,0,0,,,,,,
"(H) Una descripción de las características físicas distintivas, incluida la altura, el peso, el género, la raza, el color del cabello y los ojos, la presencia o ausencia de vello facial (barba o bigote), cicatrices y tatuajes.",0,0,0,,,,,,
"(ii) Excepto según lo permitido por el párrafo (f)(2)(i) de esta sección, la entidad cubierta no puede revelar, para fines de identificación o ubicación conforme al párrafo (f)(2) de esta sección, ninguna información de salud protegida relacionada con el ADN del individuo o los registros dentales de análisis de ADN o la tipificación de muestras o el análisis de fluidos o tejidos corporales.",1,0,1,,,,,,
(3) Divulgación permitida: Víctimas de un delito.,0,0,0,,,,,,
"Excepto por las divulgaciones requeridas por la ley según lo permitido por el párrafo (f)(1) de esta sección, una entidad cubierta puede divulgar información de salud protegida en respuesta a la solicitud de un funcionario encargado de hacer cumplir la ley de dicha información sobre un individuo que es o se sospecha que es víctima de un delito que no sea las divulgaciones que están sujetas al párrafo (b) o (c) de esta sección si:",1,0,1,,,,,,
(i) El individuo acepta la divulgación; o,0,0,0,,,,,,
(ii) La entidad cubierta no puede obtener el acuerdo del individuo debido a incapacidad u otra circunstancia de emergencia siempre que:,0,0,0,,,,,,
(A) El funcionario encargado de hacer cumplir la ley declara que dicha información es necesaria para determinar si ha ocurrido una violación de la ley por parte de una persona distinta de la víctima y que dicha información no está destinada a usarse contra la víctima;,0,0,0,,,,,,
(B) El funcionario encargado de hacer cumplir la ley declara que la actividad policial inmediata que depende de la divulgación se vería material y adversamente afectada si se espera hasta que el individuo pueda aceptar la divulgación; y,0,0,0,,,,,,
(C) La divulgación redunda en el mejor interés del individuo según lo determine la entidad cubierta en el ejercicio de su juicio profesional.,0,0,0,,,,,,
(4) Divulgación permitida: Fallecidos.,0,0,0,,,,,,
Una entidad cubierta puede revelar información de salud protegida sobre una persona que ha fallecido a un funcionario encargado de hacer cumplir la ley con el fin de alertar a las autoridades sobre la muerte de la persona si la entidad cubierta tiene la sospecha de que dicha muerte puede haber sido el resultado de una conducta criminal.,1,0,1,,,,,,
(5) Divulgación permitida: Delito en las instalaciones.,0,0,0,,,,,,
Una entidad cubierta puede revelar a un funcionario encargado de hacer cumplir la ley información médica protegida que la entidad cubierta crea de buena fe que constituye evidencia de una conducta criminal que ocurrió en las instalaciones de la entidad cubierta.,1,0,1,,,,,,
(6) Divulgación permitida: Denunciar delitos en emergencias.,0,0,0,,,,,,
(i) Un proveedor de atención médica cubierto que brinde atención médica de emergencia en respuesta a una emergencia médica que no sea dicha emergencia en las instalaciones del proveedor de atención médica cubierto puede revelar información de salud protegida a un funcionario encargado de hacer cumplir la ley si dicha divulgación parece necesaria para alertar a las autoridades para:,1,0,1,,,,,,
(A) La comisión y naturaleza de un delito;,0,0,0,,,,,,
(B) La ubicación de dicho delito o de la(s) víctima(s) de dicho delito; y,0,0,0,,,,,,
(C) La descripción de la identidad y ubicación del autor de dicho delito.,0,0,0,,,,,,
"(ii) Si un proveedor de atención médica cubierto cree que la emergencia médica descrita en el párrafo (f)(6)(i) de esta sección es el resultado de abuso, negligencia o violencia doméstica del individuo que necesita atención médica de emergencia, el párrafo (f)(6)(i) de esta sección no se aplica y cualquier divulgación a un funcionario encargado de hacer cumplir la ley con fines de cumplimiento de la ley está sujeta al párrafo (c) de esta sección.",0,0,0,,,,,,
(g) Estándar: Usos y divulgaciones sobre difuntos.,0,0,0,,,,,,
(1) Médicos forenses y examinadores médicos.,0,0,0,,,,,,
Una entidad cubierta puede revelar información de salud protegida a un forense o examinador médico con el fin de identificar a una persona fallecida y determinar la causa de la muerte u otras funciones autorizadas por la ley.,1,0,1,,,,,,
Una entidad cubierta que también desempeña las funciones de forense o médico forense puede utilizar información de salud protegida para los fines descritos en este párrafo.,1,0,1,,,,,,
(2) Directores de funerarias.,0,0,0,,,,,,
"Una entidad cubierta puede revelar información de salud protegida a directores de funerarias de conformidad con la ley aplicable, según sea necesario para llevar a cabo sus funciones con respecto al difunto.",1,0,1,,,,,,
"Si es necesario que los directores de funerarias lleven a cabo sus funciones, la entidad cubierta puede divulgar la información de salud protegida antes y con una anticipación razonable de la muerte del individuo.",1,0,1,,,,,,
"(h) Estándar: Usos y divulgaciones para fines de donación de órganos, ojos o tejidos de cadáveres.",0,0,0,,,,,,
"Una entidad cubierta puede usar o divulgar información de salud protegida a organizaciones de obtención de órganos u otras entidades dedicadas a la obtención de bancos o al trasplante de órganos, ojos o tejidos cadavéricos con el fin de facilitar la donación y el trasplante de órganos, ojos o tejidos.",1,0,1,,,,,,
